kernel_name,kernel_provider,kernel_operation_mode,metric_name,metric_unit,x_name,x_label,x_value,y_value_50,y_value_20,y_value_80,extra_benchmark_config_str,gpu_name,timestamp,liger_version
megatron_fused_linear_cross_entropy,liger,forward,speed,ms,V,global vocab size,32000,0.24524159729480743,0.24148544669151306,0.2500627338886261,"{""BT"": 512, ""H"": 4096, ""TP"": 2, ""dtype"": ""bf16"", ""bias"": false}",NVIDIA B200,2026-08-11 02:05:34,0.8.0
megatron_fused_linear_cross_entropy,liger,backward,speed,ms,V,global vocab size,32000,0.2538943886756897,0.2521190643310547,0.27632513642311096,"{""BT"": 512, ""H"": 4096, ""TP"": 2, ""dtype"": ""bf16"", ""bias"": false}",NVIDIA B200,2026-08-11 02:05:34,0.8.0
megatron_fused_linear_cross_entropy,liger,full,speed,ms,V,global vocab size,32000,0.517577588558197,0.5165036916732788,0.5204678773880005,"{""BT"": 512, ""H"": 4096, ""TP"": 2, ""dtype"": ""bf16"", ""bias"": false}",NVIDIA B200,2026-08-11 02:05:34,0.8.0
megatron_fused_linear_cross_entropy,liger-nvshmem-device,forward,speed,ms,V,global vocab size,32000,0.1811583936214447,0.18056704103946686,0.18882112205028534,"{""BT"": 512, ""H"": 4096, ""TP"": 2, ""dtype"": ""bf16"", ""bias"": false}",NVIDIA B200,2026-08-11 02:05:34,0.8.0
megatron_fused_linear_cross_entropy,liger-nvshmem-device,backward,speed,ms,V,global vocab size,32000,0.2348800003528595,0.23276415467262268,0.24138112366199493,"{""BT"": 512, ""H"": 4096, ""TP"": 2, ""dtype"": ""bf16"", ""bias"": false}",NVIDIA B200,2026-08-11 02:05:34,0.8.0
megatron_fused_linear_cross_entropy,liger-nvshmem-device,full,speed,ms,V,global vocab size,32000,0.41675838828086853,0.4144217371940613,0.41747838258743286,"{""BT"": 512, ""H"": 4096, ""TP"": 2, ""dtype"": ""bf16"", ""bias"": false}",NVIDIA B200,2026-08-11 02:05:34,0.8.0
megatron_fused_linear_cross_entropy,liger,full,memory,MB,V,global vocab size,32000,509.63525390625,509.63494873046875,509.63525390625,"{""BT"": 512, ""H"": 4096, ""TP"": 2, ""dtype"": ""bf16"", ""bias"": false}",NVIDIA B200,2026-08-11 02:05:34,0.8.0
megatron_fused_linear_cross_entropy,liger-nvshmem-device,full,memory,MB,V,global vocab size,32000,498.00830078125,498.00799560546875,498.00830078125,"{""BT"": 512, ""H"": 4096, ""TP"": 2, ""dtype"": ""bf16"", ""bias"": false}",NVIDIA B200,2026-08-11 02:05:34,0.8.0
